WKT,name,description
"POLYGON ((106.880727 -6.290341, 106.8822587 -6.2954788, 106.8839753 -6.301152, 106.884898 -6.3029223, 106.8879235 -6.3049484, 106.8894899 -6.305247, 106.8943179 -6.3064094, 106.8971503 -6.3074225, 106.8981803 -6.3078917, 106.9009644 -6.3100031, 106.9017261 -6.3093846, 106.9033676 -6.3094966, 106.9059742 -6.3042318, 106.9060064 -6.2996943, 106.9018972 -6.2996089, 106.9011248 -6.2990757, 106.892134 -6.2990864, 106.8918229 -6.2984359, 106.8903101 -6.2994063, 106.8892002 -6.2986733, 106.8872782 -6.2986261, 106.8871455 -6.2968888, 106.8871938 -6.2968249, 106.8871455 -6.2966889, 106.8864991 -6.2967076, 106.8852974 -6.2969155, 106.8850587 -6.2959051, 106.8849917 -6.2958518, 106.8844472 -6.2958038, 106.8844365 -6.2953399, 106.8844284 -6.2951559, 106.8838383 -6.2951719, 106.8838222 -6.2947267, 106.8837471 -6.2941508, 106.8832456 -6.2940868, 106.8830337 -6.2934817, 106.8830498 -6.2934203, 106.8829639 -6.293255, 106.8828459 -6.2931804, 106.8826662 -6.2921993, 106.8825321 -6.2914181, 106.8825133 -6.2904877, 106.8822344 -6.2904397, 106.8816282 -6.2903624, 106.8809308 -6.2902157, 106.880727 -6.290341))",TMII,
