WKT,name,description
"POLYGON ((106.8166916 -6.3105402, 106.8166728 -6.3105028, 106.8170966 -6.3105082, 106.817617 -6.3101776, 106.8177886 -6.3108867, 106.8176491 -6.3121291, 106.8178262 -6.3147417, 106.8171449 -6.3151362, 106.8164636 -6.3151309, 106.8163617 -6.3159574, 106.816587 -6.3161333, 106.8175365 -6.3162613, 106.8180193 -6.316128, 106.8183358 -6.3163839, 106.8188669 -6.3165599, 106.8188561 -6.3166078, 106.8189312 -6.3166985, 106.8191136 -6.3167411, 106.8191726 -6.3168638, 106.8191297 -6.3172103, 106.8195321 -6.3172637, 106.8203743 -6.3173383, 106.820503 -6.3174343, 106.8210448 -6.3174716, 106.8219085 -6.3174823, 106.8229331 -6.3173543, 106.8233086 -6.317317, 106.8236412 -6.3173596, 106.8237378 -6.3174396, 106.8237056 -6.3177115, 106.8239953 -6.3177595, 106.8247945 -6.3177915, 106.8248536 -6.317141, 106.8250145 -6.3165492, 106.8251432 -6.3157068, 106.8251808 -6.3155521, 106.8252183 -6.3150989, 106.8253632 -6.3141765, 106.8254115 -6.313654, 106.8254812 -6.3132328, 106.8255992 -6.3125236, 106.8257601 -6.3113399, 106.8258782 -6.3112173, 106.8264092 -6.3114039, 106.8265809 -6.3113879, 106.8269403 -6.3098363, 106.8269296 -6.3094898, 106.8269618 -6.3093405, 106.827053 -6.3086527, 106.8268599 -6.3087113, 106.8267043 -6.3086953, 106.8260391 -6.3086313, 106.8254758 -6.3086153, 106.8252505 -6.3086047, 106.8246658 -6.3085194, 106.8245692 -6.308434, 106.8245639 -6.3083061, 106.8244995 -6.3083007, 106.8246041 -6.3063892, 106.8233435 -6.3064106, 106.8231664 -6.3063759, 106.8230189 -6.3063999, 106.8228634 -6.3064666, 106.8226434 -6.3066292, 106.8225227 -6.3066772, 106.8222625 -6.3066718, 106.8206559 -6.3065305, 106.8205567 -6.3064666, 106.8205942 -6.3060507, 106.8205218 -6.3058401, 106.8204547 -6.3058081, 106.8203823 -6.3057947, 106.8199129 -6.3056828, 106.8191646 -6.3055361, 106.81906 -6.3054348, 106.8189876 -6.3053868, 106.818553 -6.3053229, 106.8184887 -6.3053095, 106.8177993 -6.3052562, 106.8172441 -6.3051549, 106.8165628 -6.3050616, 106.8162759 -6.3050323, 106.8161927 -6.3050856, 106.8162195 -6.3057467, 106.8162678 -6.3058934, 106.8165226 -6.3063226, 106.8169384 -6.3069518, 106.8169437 -6.3071411, 106.816697 -6.3077702, 106.8164663 -6.3079702, 106.8161283 -6.3079888, 106.8159942 -6.3080848, 106.8158252 -6.308626, 106.8158172 -6.3090339, 106.8157019 -6.3095458, 106.8158199 -6.3100336, 106.8160398 -6.3102789, 106.8161015 -6.3105775, 106.8166916 -6.3105402))",Kebun Binatang Ragunan,
