WKT,name,description
"POLYGON ((106.7297835 -6.0917124, 106.6858382 -6.0988814, 106.6903014 -6.1084399, 106.6988845 -6.1111709, 106.6896148 -6.1139019, 106.6878981 -6.1292633, 106.6927047 -6.1408694, 106.6848082 -6.1490618, 106.6892714 -6.1651049, 106.6882415 -6.1715903, 106.7167373 -6.187974, 106.714334 -6.1954831, 106.7294402 -6.1924112, 106.7215438 -6.2122074, 106.7174239 -6.2217639, 106.7435164 -6.2289311, 106.7483002 -6.2505347, 106.7551667 -6.2529236, 106.7548234 -6.2577015, 106.7513901 -6.2594079, 106.75551 -6.2710112, 106.7507035 -6.2710112, 106.75757 -6.2757889, 106.7685563 -6.2952407, 106.7791993 -6.3160566, 106.8090684 -6.3133267, 106.8028886 -6.3283411, 106.7987687 -6.3385779, 106.7912156 -6.3491558, 106.7936188 -6.360757, 106.7977387 -6.3665575, 106.808725 -6.3638279, 106.8193681 -6.3566625, 106.8337876 -6.3566625, 106.8382508 -6.3488145, 106.8375642 -6.3406253, 106.8512971 -6.3355069, 106.8509537 -6.3423314, 106.8585068 -6.3532503, 106.8609101 -6.3576861, 106.873613 -6.3532503, 106.8725831 -6.3587097, 106.8845994 -6.370652, 106.9021088 -6.3696284, 106.9051987 -6.3593922, 106.9168717 -6.3675811, 106.9213349 -6.2996769, 106.9110352 -6.2938756, 106.9100053 -6.2740826, 106.9027955 -6.2583841, 106.9223649 -6.2515585, 106.9439942 -6.2536062, 106.9498307 -6.2215249, 106.9656235 -6.2054835, 106.9721467 -6.1771539, 106.9687135 -6.0965941, 106.9570405 -6.0535784, 106.9069154 -6.0484572, 106.8090684 -6.0467502, 106.7369706 -6.0518713, 106.7373139 -6.0726969, 106.7297835 -6.0917124))",DKI JAKARTA,
