WKT,name,description
"POLYGON ((106.7791993 -6.3160566, 106.7692139 -6.3592526, 106.7187455 -6.3612999, 106.725771 -6.3658905, 106.7271443 -6.3839741, 106.7319508 -6.3860213, 106.7350407 -6.4051277, 106.7380448 -6.4053836, 106.7327233 -6.4215894, 106.7333241 -6.4478587, 106.7405339 -6.4483704, 106.7770978 -6.440865, 106.7983838 -6.4422297, 106.7994138 -6.449735, 106.81246 -6.4483704, 106.8112584 -6.4412062, 106.8277379 -6.4406945, 106.8354627 -6.4401827, 106.8387242 -6.4492233, 106.8433591 -6.450929, 106.844389 -6.4453, 106.8466206 -6.4391593, 106.844904 -6.434383, 106.8553754 -6.434383, 106.8579503 -6.4632103, 106.8852445 -6.4621868, 106.8989774 -6.414766, 106.9030972 -6.4171542, 106.9121953 -6.4128895, 106.9145985 -6.4091366, 106.9145985 -6.4033365, 106.9182034 -6.397707, 106.9128819 -6.3954893, 106.9075604 -6.3954893, 106.9027539 -6.3965129, 106.8982907 -6.3961717, 106.8970891 -6.3917362, 106.9015523 -6.3925892, 106.9130536 -6.3857654, 106.9139119 -6.3736529, 106.9168717 -6.3675811, 106.9051987 -6.3593922, 106.9021088 -6.3696284, 106.8845994 -6.370652, 106.8725831 -6.3587097, 106.873613 -6.3532503, 106.8609101 -6.3576861, 106.8509537 -6.3423314, 106.8512971 -6.3355069, 106.8375642 -6.3406253, 106.8382508 -6.3488145, 106.8337876 -6.3566625, 106.8193681 -6.3566625, 106.808725 -6.3638279, 106.7977387 -6.3665575, 106.7936188 -6.360757, 106.7912156 -6.3491558, 106.7987687 -6.3385779, 106.8090684 -6.3133267, 106.7791993 -6.3160566))",DEPOK,
