WKT,name,description
"POLYGON ((106.7981664 -6.2148569, 106.7983826 -6.2172932, 106.7982869 -6.2198392, 106.7983141 -6.2199923, 106.7983521 -6.2205827, 106.7984426 -6.2206714, 106.8001746 -6.2213787, 106.8030701 -6.2225586, 106.8037755 -6.2234651, 106.804792 -6.2247476, 106.8067313 -6.2233718, 106.808802 -6.2220333, 106.8083192 -6.2213133, 106.8082983 -6.2185329, 106.8083255 -6.2170987, 106.8083216 -6.2163869, 106.8083312 -6.2158032, 106.8079413 -6.2157896, 106.8073006 -6.2157774, 106.8062312 -6.2157557, 106.806163 -6.2157362, 106.8061338 -6.2156972, 106.8061318 -6.2156512, 106.8061615 -6.2155953, 106.8061415 -6.2154102, 106.8061392 -6.2152266, 106.8061372 -6.2145287, 106.8062819 -6.2145286, 106.8062833 -6.2143246, 106.8062827 -6.2138893, 106.8062848 -6.2133954, 106.8062676 -6.213346, 106.8062438 -6.2131194, 106.8062525 -6.2127541, 106.8061604 -6.2127767, 106.8051492 -6.2129846, 106.8050245 -6.2129633, 106.8048223 -6.2130078, 106.8041587 -6.2131567, 106.803495 -6.2133309, 106.8017309 -6.2137718, 106.7983796 -6.2145895, 106.7982797 -6.2146575, 106.7981664 -6.2148569))",Gelora Bung Karno,
